1.681243e+05,2.412100e+01,2.440886e+01,5.212701e+01
1.681244e+05,2.416731e+01,2.435277e+01,5.215391e+01
1.681245e+05,2.418200e+01,2.435717e+01,5.217186e+01
1.681246e+05,2.414700e+01,2.437801e+01,5.218980e+01
1.681247e+05,2.411200e+01,2.441693e+01,5.221672e+01
1.681248e+05,2.412569e+01,2.445096e+01,5.225263e+01
1.681249e+05,2.414400e+01,2.445274e+01,5.221537e+01
168125,2.415092e+01,2.449941e+01,5.229754e+01
1.681251e+05,2.415700e+01,2.446088e+01,5.237079e+01
1.681252e+05,2.416789e+01,2.438437e+01,5.238874e+01
1.681253e+05,2.417500e+01,2.443010e+01,5.235145e+01
1.681254e+05,2.416550e+01,2.441789e+01,5.237842e+01
1.681255e+05,2.415600e+01,2.435611e+01,5.238741e+01
1.681256e+05,2.425100e+01,2.429954e+01,5.244262e+01
1.681257e+05,2.434600e+01,2.420129e+01,5.241569e+01
1.681258e+05,2.431600e+01,2.411185e+01,5.234248e+01
1.681259e+05,2.420600e+01,2.406557e+01,5.238877e+01
168126,2.422824e+01,2.403575e+01,5.231554e+01
1.681261e+05,2.427000e+01,2.398275e+01,5.228859e+01
1.681262e+05,2.432976e+01,2.391344e+01,5.225268e+01
1.681263e+05,2.437000e+01,2.396884e+01,5.217049e+01
1.681264e+05,2.436894e+01,2.399531e+01,5.214354e+01
1.681265e+05,2.436600e+01,2.391611e+01,5.209864e+01
1.681266e+05,2.433406e+01,2.388225e+01,5.199849e+01
1.681267e+05,2.430400e+01,2.387936e+01,5.197154e+01
1.681268e+05,2.431350e+01,2.388300e+01,5.199995e+01
1.681269e+05,2.432300e+01,2.391693e+01,5.196408e+01
168127,2.430811e+01,2.393897e+01,5.188179e+01
1.681271e+05,2.429000e+01,2.392125e+01,5.184591e+01
1.681272e+05,2.428439e+01,2.390650e+01,5.181901e+01
1.681273e+05,2.428200e+01,2.389597e+01,5.177419e+01
1.681274e+05,2.431500e+01,2.389611e+01,5.179391e+01
1.681275e+05,2.434800e+01,2.394663e+01,5.175812e+01
1.681276e+05,2.432622e+01,2.395784e+01,5.173129e+01
1.681277e+05,2.428000e+01,2.395675e+01,5.163986e+01
1.681278e+05,2.418078e+01,2.395600e+01,5.168658e+01
1.681279e+05,2.410600e+01,2.395307e+01,5.167765e+01
168128,2.410650e+01,2.392933e+01,5.160407e+01
1.681281e+05,2.410700e+01,2.391744e+01,5.159513e+01
1.681282e+05,2.408350e+01,2.392924e+01,5.163298e+01
1.681283e+05,2.406000e+01,2.395128e+01,5.161511e+01
1.681284e+05,2.408150e+01,2.398298e+01,5.159725e+01
1.681285e+05,2.410300e+01,2.398240e+01,5.158833e+01
1.681286e+05,2.407500e+01,2.398367e+01,5.162638e+01
1.681287e+05,2.406439e+01,2.403914e+01,5.157047e+01
1.681288e+05,2.405300e+01,2.404614e+01,5.157048e+01
1.681289e+05,2.399646e+01,2.405255e+01,5.162639e+01
168129,2.394900e+01,2.407486e+01,5.157941e+01
1.681291e+05,2.395327e+01,2.409100e+01,5.157942e+01
1.681292e+05,2.396300e+01,2.407228e+01,5.157942e+01
1.681293e+05,2.399073e+01,2.405302e+01,5.157943e+01
1.681294e+05,2.401300e+01,2.410110e+01,5.162641e+01
1.681295e+05,2.400524e+01,2.412913e+01,5.169134e+01
1.681296e+05,2.399700e+01,2.413693e+01,5.170026e+01
1.681297e+05,2.399626e+01,2.412829e+01,5.164426e+01
1.681298e+05,2.399600e+01,2.413031e+01,5.164427e+01
1.681299e+05,2.403350e+01,2.418759e+01,5.169136e+01
168130,2.407100e+01,2.415884e+01,5.175638e+01
1.681301e+05,2.401450e+01,2.415465e+01,5.175639e+01
1.681302e+05,2.395800e+01,2.415402e+01,5.177420e+01
1.681303e+05,2.400750e+01,2.417135e+01,5.177420e+01
1.681304e+05,2.405700e+01,2.420385e+01,5.178311e+01
1.681305e+05,2.401450e+01,2.416052e+01,5.180092e+01
1.681306e+05,2.397200e+01,2.418394e+01,5.181874e+01
1.681307e+05,2.402300e+01,2.418949e+01,5.181874e+01
1.681308e+05,2.407400e+01,2.418363e+01,5.181874e+01
1.681309e+05,2.401950e+01,2.419537e+01,5.183656e+01
168131,2.396500e+01,2.418809e+01,5.190160e+01
1.681311e+05,2.400450e+01,2.418323e+01,5.191940e+01
1.681312e+05,2.404400e+01,2.418390e+01,5.192831e+01
1.681313e+05,2.402400e+01,2.417783e+01,5.192831e+01
1.681314e+05,2.400400e+01,2.417667e+01,5.193722e+01
1.681315e+05,2.404000e+01,2.418611e+01,5.194613e+01
1.681316e+05,2.407600e+01,2.418515e+01,5.195504e+01
1.681317e+05,2.403700e+01,2.417366e+01,5.196395e+01
1.681318e+05,2.399800e+01,2.417162e+01,5.198176e+01
1.681319e+05,2.402800e+01,2.417579e+01,5.199067e+01
168132,2.405800e+01,2.418287e+01,5.200850e+01
1.681321e+05,2.404050e+01,2.419848e+01,5.209132e+01
1.681322e+05,2.402300e+01,2.422473e+01,5.211804e+01
1.681323e+05,2.402613e+01,2.423134e+01,5.212695e+01
1.681324e+05,2.403200e+01,2.421617e+01,5.208874e+01
1.681325e+05,2.403764e+01,2.419334e+01,5.210658e+01
1.681326e+05,2.404600e+01,2.421174e+01,5.218933e+01
1.681327e+05,2.407373e+01,2.422959e+01,5.219825e+01
1.681328e+05,2.409600e+01,2.421309e+01,5.215120e+01
1.681329e+05,2.409164e+01,2.422692e+01,5.216013e+01
168133,2.408300e+01,2.418023e+01,5.218691e+01
1.681331e+05,2.406988e+01,2.421815e+01,5.220477e+01
1.681332e+05,2.405800e+01,2.421796e+01,5.221370e+01
1.681333e+05,2.405248e+01,2.417597e+01,5.228745e+01
1.681334e+05,2.405000e+01,2.415250e+01,5.224050e+01
1.681335e+05,2.409850e+01,2.419333e+01,5.225837e+01
1.681336e+05,2.414700e+01,2.424370e+01,5.226731e+01
1.681337e+05,2.414219e+01,2.417426e+01,5.227625e+01
1.681338e+05,2.413017e+01,2.421176e+01,5.229413e+01
1.681339e+05,2.411457e+01,2.420147e+01,5.230307e+01
168134,2.409900e+01,2.423597e+01,5.232095e+01
1.681341e+05,2.407841e+01,2.422571e+01,5.227423e+01
1.681342e+05,2.406500e+01,2.420885e+01,5.229214e+01
1.681343e+05,2.409850e+01,2.419305e+01,5.241247e+01
1.681344e+05,2.413200e+01,2.419000e+01,5.241248e+01
1.681345e+05,2.410600e+01,2.419827e+01,5.234779e+01
1.681346e+05,2.408000e+01,2.424543e+01,5.236568e+01
1.681347e+05,2.409176e+01,2.420101e+01,5.236569e+01
1.681348e+05,2.411200e+01,2.421156e+01,5.236569e+01
1.681349e+05,2.413424e+01,2.422368e+01,5.236569e+01
168135,2.414800e+01,2.419011e+01,5.241250e+01
1.681351e+05,2.410550e+01,2.418870e+01,5.242144e+01
1.681352e+05,2.406300e+01,2.421359e+01,5.242144e+01
1.681353e+05,2.411050e+01,2.418933e+01,5.242144e+01
1.681354e+05,2.415800e+01,2.417561e+01,5.240358e+01
1.681355e+05,2.403100e+01,2.418010e+01,5.246837e+01
1.681356e+05,2.409250e+01,2.420430e+01,5.246837e+01
1.681357e+05,2.415400e+01,2.414935e+01,5.246838e+01
1.681358e+05,2.410350e+01,2.418791e+01,5.246838e+01
1.681359e+05,2.405300e+01,2.420667e+01,5.246838e+01
168136,2.410400e+01,2.419536e+01,5.252435e+01
1.681361e+05,2.415500e+01,2.419292e+01,5.251544e+01
1.681362e+05,2.415241e+01,2.419823e+01,5.245947e+01
1.681363e+05,2.414600e+01,2.417190e+01,5.245947e+01
1.681364e+05,2.412224e+01,2.420147e+01,5.252436e+01
1.681365e+05,2.409600e+01,2.423160e+01,5.252436e+01
1.681366e+05,2.408700e+01,2.421356e+01,5.254220e+01
1.681367e+05,2.414300e+01,2.421806e+01,5.254220e+01
1.681368e+05,2.410650e+01,2.423117e+01,5.259825e+01
1.681369e+05,2.407000e+01,2.421336e+01,5.255113e+01
168137,2.410078e+01,2.420491e+01,5.255113e+01
1.681371e+05,2.413300e+01,2.420150e+01,5.261608e+01
1.681372e+05,2.413522e+01,2.419375e+01,5.256006e+01
1.681373e+05,2.413600e+01,2.417376e+01,5.255114e+01
1.681374e+05,2.411800e+01,2.417551e+01,5.260718e+01
1.681375e+05,2.410000e+01,2.421226e+01,5.261610e+01
1.681376e+05,2.412100e+01,2.421608e+01,5.261610e+01
1.681377e+05,2.414200e+01,2.419547e+01,5.263392e+01
1.681378e+05,2.409250e+01,2.416617e+01,5.264284e+01
1.681379e+05,2.404300e+01,2.415858e+01,5.265175e+01
168138,2.410850e+01,2.418861e+01,5.266067e+01
1.681381e+05,2.417400e+01,2.420169e+01,5.267850e+01
1.681382e+05,2.413250e+01,2.417996e+01,5.264039e+01
1.681383e+05,2.409100e+01,2.415877e+01,5.264039e+01
1.681384e+05,2.409806e+01,2.415219e+01,5.264932e+01
1.681385e+05,2.411000e+01,2.417354e+01,5.271418e+01
1.681386e+05,2.412000e+01,2.415462e+01,5.266718e+01
1.681387e+05,2.411200e+01,2.409396e+01,5.266719e+01
1.681388e+05,2.410400e+01,2.413452e+01,5.274095e+01
1.681389e+05,2.410626e+01,2.407076e+01,5.268505e+01
168139,2.411075e+01,2.403508e+01,5.267613e+01
1.681391e+05,2.411400e+01,2.402610e+01,5.267613e+01
